state,city,variable,year,value
OH,Columbus,Interest-to-Total Revenues,2020,0.01767890614
OH,Columbus,Interest-to-Total Revenues,2021,0.01775828894
OH,Columbus,Interest-to-Total Revenues,2022,0.01578136238
OH,Columbus,Interest-to-Total Revenues,2023,0.01806792042
OH,Columbus,Interest-to-Total Revenues,2024,0.01942035515
OH,Columbus,Net Book-to-Cost of TCA,2009,0.708503308
OH,Columbus,Net Book-to-Cost of TCA,2010,0.7017844731
OH,Columbus,Net Book-to-Cost of TCA,2011,0.7018081419
OH,Columbus,Net Book-to-Cost of TCA,2012,0.7020243644
OH,Columbus,Net Book-to-Cost of TCA,2013,0.6999759015
OH,Columbus,Net Book-to-Cost of TCA,2014,0.6996320867
OH,Columbus,Net Book-to-Cost of TCA,2015,0.6969132405
OH,Columbus,Net Book-to-Cost of TCA,2016,0.6951215261
OH,Columbus,Net Book-to-Cost of TCA,2017,0.6904435513
OH,Columbus,Net Book-to-Cost of TCA,2018,0.6858461211
OH,Columbus,Net Book-to-Cost of TCA,2019,0.6807799737
OH,Columbus,Net Book-to-Cost of TCA,2020,0.6731681522
OH,Columbus,Net Book-to-Cost of TCA,2021,0.6650314029
OH,Columbus,Net Book-to-Cost of TCA,2022,0.6583453728
OH,Columbus,Net Book-to-Cost of TCA,2023,0.655108417
OH,Columbus,Net Book-to-Cost of TCA,2024,0.6527816379
OH,Columbus,Govt Transfers-to-Total Revenues,2009,0.1307989329
OH,Columbus,Govt Transfers-to-Total Revenues,2010,0.1400964744
OH,Columbus,Govt Transfers-to-Total Revenues,2011,0.1437884467
OH,Columbus,Govt Transfers-to-Total Revenues,2012,0.1198534838
OH,Columbus,Govt Transfers-to-Total Revenues,2013,0.1179534498
OH,Columbus,Govt Transfers-to-Total Revenues,2014,0.109803696
OH,Columbus,Govt Transfers-to-Total Revenues,2015,0.1054625203
OH,Columbus,Govt Transfers-to-Total Revenues,2016,0.1064185624
OH,Columbus,Govt Transfers-to-Total Revenues,2017,0.1066780025
OH,Columbus,Govt Transfers-to-Total Revenues,2018,0.1000364825
OH,Columbus,Govt Transfers-to-Total Revenues,2019,0.1194342675
OH,Columbus,Govt Transfers-to-Total Revenues,2020,0.1761590032
OH,Columbus,Govt Transfers-to-Total Revenues,2021,0.140930481
OH,Columbus,Govt Transfers-to-Total Revenues,2022,0.1687498518
OH,Columbus,Govt Transfers-to-Total Revenues,2023,0.1518447177
OH,Columbus,Govt Transfers-to-Total Revenues,2024,0.1707440371
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2009,-2091858.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2010,-2068997.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2011,-2262388.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2012,-2418690.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2013,-2520559.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2014,-3666474.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2015,-3867332.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2016,-4275828.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2017,-4516042.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2018,-5633585.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2019,-5404958.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2020,-5145227.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2021,-4750385.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2022,-4728653.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2023,-5157667.0
OH,Columbus,[HIDDEN] Net Financial Position rounded to $1000 for chart,2024,-5240513.0
PA,Hermitage,Current Assets,2003,29215.0
PA,Hermitage,Current Assets,2004,24957.0
PA,Hermitage,Current Assets,2005,23659.0
PA,Hermitage,Current Assets,2006,22706.0
PA,Hermitage,Current Assets,2007,20704.0
PA,Hermitage,Current Assets,2008,18661.0
PA,Hermitage,Current Assets,2009,16643.0
PA,Hermitage,Current Assets,2010,31499.0
PA,Hermitage,Current Assets,2011,25430.0
PA,Hermitage,Current Assets,2012,20000.0
PA,Hermitage,Current Assets,2013,14780.0
PA,Hermitage,Current Assets,2014,13822.0
PA,Hermitage,Current Assets,2015,10715.0
PA,Hermitage,Current Assets,2016,15260.0
PA,Hermitage,Current Assets,2017,15844.0
PA,Hermitage,Current Assets,2018,12745.0
PA,Hermitage,Current Assets,2019,12599.0
PA,Hermitage,Current Assets,2020,16783.0
PA,Hermitage,Current Assets,2021,23995.0
PA,Hermitage,Current Assets,2022,25642.0
PA,Hermitage,Current Assets,2023,18403.0
PA,Hermitage,Capital Assets,2003,31036.0
PA,Hermitage,Capital Assets,2004,34278.0
PA,Hermitage,Capital Assets,2005,39018.0
PA,Hermitage,Capital Assets,2006,41199.0
PA,Hermitage,Capital Assets,2007,41408.0
PA,Hermitage,Capital Assets,2008,40970.0
PA,Hermitage,Capital Assets,2009,44648.0
PA,Hermitage,Capital Assets,2010,47501.0
PA,Hermitage,Capital Assets,2011,68005.0
PA,Hermitage,Capital Assets,2012,76555.0
PA,Hermitage,Capital Assets,2013,78568.0
PA,Hermitage,Capital Assets,2014,78046.0
PA,Hermitage,Capital Assets,2015,75860.0
PA,Hermitage,Capital Assets,2016,73340.0
PA,Hermitage,Capital Assets,2017,71545.0
PA,Hermitage,Capital Assets,2018,69018.0
PA,Hermitage,Capital Assets,2019,66543.0
PA,Hermitage,Capital Assets,2020,65463.0
PA,Hermitage,Capital Assets,2021,64912.0
PA,Hermitage,Capital Assets,2022,60706.0
PA,Hermitage,Capital Assets,2023,61260.0
PA,Hermitage,Total Assets,2003,60251.0
PA,Hermitage,Total Assets,2004,59235.0
PA,Hermitage,Total Assets,2005,62677.0
PA,Hermitage,Total Assets,2006,63905.0
PA,Hermitage,Total Assets,2007,62112.0
PA,Hermitage,Total Assets,2008,59631.0
PA,Hermitage,Total Assets,2009,61291.0
PA,Hermitage,Total Assets,2010,79000.0
PA,Hermitage,Total Assets,2011,93435.0
PA,Hermitage,Total Assets,2012,96555.0
PA,Hermitage,Total Assets,2013,93348.0
PA,Hermitage,Total Assets,2014,91868.0
PA,Hermitage,Total Assets,2015,86575.0
PA,Hermitage,Total Assets,2016,88600.0
PA,Hermitage,Total Assets,2017,87389.0
PA,Hermitage,Total Assets,2018,81763.0
PA,Hermitage,Total Assets,2019,79142.0
PA,Hermitage,Total Assets,2020,82246.0
PA,Hermitage,Total Assets,2021,88907.0
PA,Hermitage,Total Assets,2022,86348.0
PA,Hermitage,Total Assets,2023,79663.0
PA,Hermitage,Deferred outflows,2003,0.0
PA,Hermitage,Deferred outflows,2004,0.0
PA,Hermitage,Deferred outflows,2005,0.0
PA,Hermitage,Deferred outflows,2006,0.0
PA,Hermitage,Deferred outflows,2007,0.0
PA,Hermitage,Deferred outflows,2008,0.0
PA,Hermitage,Deferred outflows,2009,0.0
PA,Hermitage,Deferred outflows,2010,0.0
PA,Hermitage,Deferred outflows,2011,898.0
PA,Hermitage,Deferred outflows,2012,0.0
PA,Hermitage,Deferred outflows,2013,0.0
PA,Hermitage,Deferred outflows,2014,0.0
PA,Hermitage,Deferred outflows,2015,2515.0
PA,Hermitage,Deferred outflows,2016,2972.0
PA,Hermitage,Deferred outflows,2017,2581.0
PA,Hermitage,Deferred outflows,2018,4520.0
PA,Hermitage,Deferred outflows,2019,4090.0
PA,Hermitage,Deferred outflows,2020,3225.0
PA,Hermitage,Deferred outflows,2021,2804.0
PA,Hermitage,Deferred outflows,2022,4953.0
PA,Hermitage,Deferred outflows,2023,5826.0
PA,Hermitage,Liabilities,2003,29834.0
PA,Hermitage,Liabilities,2004,29746.0
PA,Hermitage,Liabilities,2005,33098.0
PA,Hermitage,Liabilities,2006,34787.0
PA,Hermitage,Liabilities,2007,33116.0
PA,Hermitage,Liabilities,2008,32053.0
PA,Hermitage,Liabilities,2009,34014.0
PA,Hermitage,Liabilities,2010,51543.0
PA,Hermitage,Liabilities,2011,65184.0
PA,Hermitage,Liabilities,2012,67389.0
PA,Hermitage,Liabilities,2013,65790.0
PA,Hermitage,Liabilities,2014,64067.0
PA,Hermitage,Liabilities,2015,61925.0
PA,Hermitage,Liabilities,2016,63206.0
PA,Hermitage,Liabilities,2017,59992.0
PA,Hermitage,Liabilities,2018,57748.0
PA,Hermitage,Liabilities,2019,55946.0
PA,Hermitage,Liabilities,2020,55253.0
PA,Hermitage,Liabilities,2021,57892.0
PA,Hermitage,Liabilities,2022,56314.0
PA,Hermitage,Liabilities,2023,52350.0
PA,Hermitage,Deferred inflows,2003,0.0
PA,Hermitage,Deferred inflows,2004,0.0
PA,Hermitage,Deferred inflows,2005,0.0
PA,Hermitage,Deferred inflows,2006,0.0
PA,Hermitage,Deferred inflows,2007,0.0
PA,Hermitage,Deferred inflows,2008,0.0
PA,Hermitage,Deferred inflows,2009,0.0
PA,Hermitage,Deferred inflows,2010,0.0
PA,Hermitage,Deferred inflows,2011,-585.0
PA,Hermitage,Deferred inflows,2012,-761.0
PA,Hermitage,Deferred inflows,2013,-722.0
PA,Hermitage,Deferred inflows,2014,-400.0
PA,Hermitage,Deferred inflows,2015,483.0
PA,Hermitage,Deferred inflows,2016,902.0
PA,Hermitage,Deferred inflows,2017,2026.0
PA,Hermitage,Deferred inflows,2018,3177.0
PA,Hermitage,Deferred inflows,2019,2734.0
PA,Hermitage,Deferred inflows,2020,4229.0
PA,Hermitage,Deferred inflows,2021,5962.0
PA,Hermitage,Deferred inflows,2022,6028.0
PA,Hermitage,Deferred inflows,2023,2529.0
PA,Hermitage,Total liabilities,2003,29834.0
PA,Hermitage,Total liabilities,2004,29746.0
PA,Hermitage,Total liabilities,2005,33098.0
PA,Hermitage,Total liabilities,2006,34787.0
PA,Hermitage,Total liabilities,2007,33116.0
PA,Hermitage,Total liabilities,2008,32053.0
PA,Hermitage,Total liabilities,2009,34014.0
PA,Hermitage,Total liabilities,2010,51543.0
PA,Hermitage,Total liabilities,2011,64599.0
PA,Hermitage,Total liabilities,2012,66628.0
PA,Hermitage,Total liabilities,2013,65068.0
PA,Hermitage,Total liabilities,2014,63667.0
PA,Hermitage,Total liabilities,2015,62408.0
PA,Hermitage,Total liabilities,2016,64108.0
PA,Hermitage,Total liabilities,2017,62018.0
PA,Hermitage,Total liabilities,2018,60925.0
PA,Hermitage,Total liabilities,2019,58680.0
PA,Hermitage,Total liabilities,2020,59482.0
PA,Hermitage,Total liabilities,2021,63854.0
PA,Hermitage,Total liabilities,2022,62342.0
PA,Hermitage,Total liabilities,2023,54879.0
PA,Hermitage,Net position,2003,30417.0
PA,Hermitage,Net position,2004,29489.0
PA,Hermitage,Net position,2005,29579.0
PA,Hermitage,Net position,2006,29118.0
PA,Hermitage,Net position,2007,28996.0
PA,Hermitage,Net position,2008,27578.0
PA,Hermitage,Net position,2009,27277.0
PA,Hermitage,Net position,2010,27457.0
PA,Hermitage,Net position,2011,29734.0
PA,Hermitage,Net position,2012,29927.0
PA,Hermitage,Net position,2013,28280.0
PA,Hermitage,Net position,2014,28201.0
PA,Hermitage,Net position,2015,26682.0
PA,Hermitage,Net position,2016,27464.0
PA,Hermitage,Net position,2017,27952.0
PA,Hermitage,Net position,2018,25358.0
PA,Hermitage,Net position,2019,24552.0
PA,Hermitage,Net position,2020,25989.0
PA,Hermitage,Net position,2021,27857.0
PA,Hermitage,Net position,2022,28959.0
PA,Hermitage,Net position,2023,30610.0
PA,Hermitage,Total Revenues,2003,14294.0
PA,Hermitage,Total Revenues,2004,13144.0
PA,Hermitage,Total Revenues,2005,14575.0
PA,Hermitage,Total Revenues,2006,14501.0
PA,Hermitage,Total Revenues,2007,14956.0
PA,Hermitage,Total Revenues,2008,15170.0
PA,Hermitage,Total Revenues,2009,15460.0
PA,Hermitage,Total Revenues,2010,16383.0
PA,Hermitage,Total Revenues,2011,20384.0
PA,Hermitage,Total Revenues,2012,20533.0
PA,Hermitage,Total Revenues,2013,15643.0
PA,Hermitage,Total Revenues,2014,18870.0
PA,Hermitage,Total Revenues,2015,18194.0
PA,Hermitage,Total Revenues,2016,20416.0
PA,Hermitage,Total Revenues,2017,20158.0
PA,Hermitage,Total Revenues,2018,20003.0
PA,Hermitage,Total Revenues,2019,20214.0
PA,Hermitage,Total Revenues,2020,21149.0
PA,Hermitage,Total Revenues,2021,21841.0
PA,Hermitage,Total Revenues,2022,23364.0
PA,Hermitage,Total Revenues,2023,25261.0
PA,Hermitage,Operating Grants & Conributions,2003,986.0
PA,Hermitage,Operating Grants & Conributions,2004,1361.0
PA,Hermitage,Operating Grants & Conributions,2005,738.0
PA,Hermitage,Operating Grants & Conributions,2006,809.0
PA,Hermitage,Operating Grants & Conributions,2007,894.0
PA,Hermitage,Operating Grants & Conributions,2008,1095.0
PA,Hermitage,Operating Grants & Conributions,2009,1239.0
PA,Hermitage,Operating Grants & Conributions,2010,1068.0
PA,Hermitage,Operating Grants & Conributions,2011,1231.0
PA,Hermitage,Operating Grants & Conributions,2012,960.0
PA,Hermitage,Operating Grants & Conributions,2013,1012.0
PA,Hermitage,Operating Grants & Conributions,2014,1062.0
PA,Hermitage,Operating Grants & Conributions,2015,1094.0
PA,Hermitage,Operating Grants & Conributions,2016,1258.0
PA,Hermitage,Operating Grants & Conributions,2017,1323.0
PA,Hermitage,Operating Grants & Conributions,2018,983.0
PA,Hermitage,Operating Grants & Conributions,2019,921.0
PA,Hermitage,Operating Grants & Conributions,2020,890.0
PA,Hermitage,Operating Grants & Conributions,2021,892.0
PA,Hermitage,Operating Grants & Conributions,2022,802.0
PA,Hermitage,Operating Grants & Conributions,2023,1740.0
PA,Hermitage,Capital Grants & Contributions,2003,1904.0
PA,Hermitage,Capital Grants & Contributions,2004,257.0
PA,Hermitage,Capital Grants & Contributions,2005,340.0
PA,Hermitage,Capital Grants & Contributions,2006,26.0
PA,Hermitage,Capital Grants & Contributions,2007,48.0
PA,Hermitage,Capital Grants & Contributions,2008,0.0
PA,Hermitage,Capital Grants & Contributions,2009,1189.0
PA,Hermitage,Capital Grants & Contributions,2010,2407.0
PA,Hermitage,Capital Grants & Contributions,2011,4717.0
PA,Hermitage,Capital Grants & Contributions,2012,2799.0
PA,Hermitage,Capital Grants & Contributions,2013,688.0
PA,Hermitage,Capital Grants & Contributions,2014,925.0
PA,Hermitage,Capital Grants & Contributions,2015,313.0
PA,Hermitage,Capital Grants & Contributions,2016,87.0
PA,Hermitage,Capital Grants & Contributions,2017,2414.0
PA,Hermitage,Capital Grants & Contributions,2018,712.0
PA,Hermitage,Capital Grants & Contributions,2019,919.0
PA,Hermitage,Capital Grants & Contributions,2020,2239.0
PA,Hermitage,Capital Grants & Contributions,2021,1952.0
PA,Hermitage,Capital Grants & Contributions,2022,2259.0
PA,Hermitage,Capital Grants & Contributions,2023,2022.0
PA,Hermitage,Total Government Transfers,2003,2890.0
PA,Hermitage,Total Government Transfers,2004,1618.0
PA,Hermitage,Total Government Transfers,2005,1078.0
PA,Hermitage,Total Government Transfers,2006,835.0
PA,Hermitage,Total Government Transfers,2007,942.0
PA,Hermitage,Total Government Transfers,2008,1095.0
PA,Hermitage,Total Government Transfers,2009,2428.0
PA,Hermitage,Total Government Transfers,2010,3475.0
PA,Hermitage,Total Government Transfers,2011,5948.0
PA,Hermitage,Total Government Transfers,2012,3759.0
PA,Hermitage,Total Government Transfers,2013,1700.0
PA,Hermitage,Total Government Transfers,2014,1987.0
PA,Hermitage,Total Government Transfers,2015,1407.0
PA,Hermitage,Total Government Transfers,2016,1345.0
PA,Hermitage,Total Government Transfers,2017,3737.0
PA,Hermitage,Total Government Transfers,2018,1695.0
PA,Hermitage,Total Government Transfers,2019,1840.0
PA,Hermitage,Total Government Transfers,2020,3129.0
PA,Hermitage,Total Government Transfers,2021,2844.0
PA,Hermitage,Total Government Transfers,2022,3061.0
PA,Hermitage,Total Government Transfers,2023,3762.0
PA,Hermitage,Interest Charges,2003,222.0
PA,Hermitage,Interest Charges,2004,166.0
PA,Hermitage,Interest Charges,2005,310.0
PA,Hermitage,Interest Charges,2006,329.0
PA,Hermitage,Interest Charges,2007,317.0
PA,Hermitage,Interest Charges,2008,304.0
PA,Hermitage,Interest Charges,2009,380.0
PA,Hermitage,Interest Charges,2010,389.0
PA,Hermitage,Interest Charges,2011,388.0
PA,Hermitage,Interest Charges,2012,752.0
PA,Hermitage,Interest Charges,2013,392.0
PA,Hermitage,Interest Charges,2014,394.0
PA,Hermitage,Interest Charges,2015,331.0
PA,Hermitage,Interest Charges,2016,325.0
PA,Hermitage,Interest Charges,2017,280.0
PA,Hermitage,Interest Charges,2018,270.0
PA,Hermitage,Interest Charges,2019,277.0
PA,Hermitage,Interest Charges,2020,262.0
PA,Hermitage,Interest Charges,2021,365.0
PA,Hermitage,Interest Charges,2022,235.0
PA,Hermitage,Interest Charges,2023,264.0
PA,Hermitage,Net Book TCA,2003,18261.0
PA,Hermitage,Net Book TCA,2004,19617.0
PA,Hermitage,Net Book TCA,2005,21314.0
PA,Hermitage,Net Book TCA,2006,23134.0
PA,Hermitage,Net Book TCA,2007,24987.0
PA,Hermitage,Net Book TCA,2008,26649.0
PA,Hermitage,Net Book TCA,2009,28329.0
PA,Hermitage,Net Book TCA,2010,30227.0
PA,Hermitage,Net Book TCA,2011,32359.0
PA,Hermitage,Net Book TCA,2012,34358.0
PA,Hermitage,Net Book TCA,2013,41974.0
PA,Hermitage,Net Book TCA,2014,37988.0
PA,Hermitage,Net Book TCA,2015,40219.0
PA,Hermitage,Net Book TCA,2016,42979.0
PA,Hermitage,Net Book TCA,2017,45737.0
PA,Hermitage,Net Book TCA,2018,48603.0
PA,Hermitage,Net Book TCA,2019,49264.0
PA,Hermitage,Net Book TCA,2020,52069.0
PA,Hermitage,Net Book TCA,2021,54564.0
PA,Hermitage,Net Book TCA,2022,57008.0
PA,Hermitage,Net Book TCA,2023,60121.0
PA,Hermitage,Govt assets not depreciated,2003,1791.0
PA,Hermitage,Govt assets not depreciated,2004,1881.0
PA,Hermitage,Govt assets not depreciated,2005,550.0
PA,Hermitage,Govt assets not depreciated,2006,1188.0
PA,Hermitage,Govt assets not depreciated,2007,659.0
PA,Hermitage,Govt assets not depreciated,2008,659.0
PA,Hermitage,Govt assets not depreciated,2009,2306.0
PA,Hermitage,Govt assets not depreciated,2010,4476.0
PA,Hermitage,Govt assets not depreciated,2011,785.0
PA,Hermitage,Govt assets not depreciated,2012,785.0
PA,Hermitage,Govt assets not depreciated,2013,785.0
PA,Hermitage,Govt assets not depreciated,2014,785.0
PA,Hermitage,Govt assets not depreciated,2015,785.0
PA,Hermitage,Govt assets not depreciated,2016,785.0
PA,Hermitage,Govt assets not depreciated,2017,785.0
PA,Hermitage,Govt assets not depreciated,2018,785.0
PA,Hermitage,Govt assets not depreciated,2019,785.0
PA,Hermitage,Govt assets not depreciated,2020,785.0
PA,Hermitage,Govt assets not depreciated,2021,785.0
PA,Hermitage,Govt assets not depreciated,2022,987.0
PA,Hermitage,Govt assets not depreciated,2023,1378.0
PA,Hermitage,Govt assets being depreciated,2003,16839.0
PA,Hermitage,Govt assets being depreciated,2004,17051.0
PA,Hermitage,Govt assets being depreciated,2005,18673.0
PA,Hermitage,Govt assets being depreciated,2006,18905.0
PA,Hermitage,Govt assets being depreciated,2007,20561.0
PA,Hermitage,Govt assets being depreciated,2008,20711.0
PA,Hermitage,Govt assets being depreciated,2009,22028.0
PA,Hermitage,Govt assets being depreciated,2010,22082.0
PA,Hermitage,Govt assets being depreciated,2011,30207.0
PA,Hermitage,Govt assets being depreciated,2012,30456.0
PA,Hermitage,Govt assets being depreciated,2013,30663.0
PA,Hermitage,Govt assets being depreciated,2014,33122.0
PA,Hermitage,Govt assets being depreciated,2015,31323.0
PA,Hermitage,Govt assets being depreciated,2016,31559.0
PA,Hermitage,Govt assets being depreciated,2017,31684.0
PA,Hermitage,Govt assets being depreciated,2018,31989.0
PA,Hermitage,Govt assets being depreciated,2019,29773.0
PA,Hermitage,Govt assets being depreciated,2020,29827.0
PA,Hermitage,Govt assets being depreciated,2021,29668.0
PA,Hermitage,Govt assets being depreciated,2022,30249.0
PA,Hermitage,Govt assets being depreciated,2023,31054.0
PA,Hermitage,Bus assets not depreciated,2003,303.0
PA,Hermitage,Bus assets not depreciated,2004,54.0
PA,Hermitage,Bus assets not depreciated,2005,54.0
PA,Hermitage,Bus assets not depreciated,2006,54.0
PA,Hermitage,Bus assets not depreciated,2007,59.0
PA,Hermitage,Bus assets not depreciated,2008,64.0
PA,Hermitage,Bus assets not depreciated,2009,64.0
PA,Hermitage,Bus assets not depreciated,2010,1084.0
PA,Hermitage,Bus assets not depreciated,2011,18438.0
PA,Hermitage,Bus assets not depreciated,2012,28406.0
PA,Hermitage,Bus assets not depreciated,2013,32160.0
PA,Hermitage,Bus assets not depreciated,2014,32431.0
PA,Hermitage,Bus assets not depreciated,2015,921.0
PA,Hermitage,Bus assets not depreciated,2016,126.0
PA,Hermitage,Bus assets not depreciated,2017,64.0
